Open,High,Low,Close,Adj Close,Volume,Year,Month,Day
291.76998,299.54998,289.11999,289.92999,289.92999,9853600,2018,4,9
297.67999,298.95001,291.69,298.07,298.07,10660500,2018,4,10
302.88,311.64001,301.82,303.67001,303.67001,14877400,2018,4,11
309.72,311.13,306.75,309.25,309.25,10249400,2018,4,12
317.29,317.48999,308.23001,311.64999,311.64999,12046600,2018,4,13
315.98999,316.1,304.0,307.77999,307.77999,20307900,2018,4,16
329.66,338.61999,323.76998,336.05999,336.05999,33866500,2018,4,17
336.29998,338.82,331.1,334.51998,334.51998,11221100,2018,4,18
332.88,335.30999,326.76998,332.70001,332.70001,8438800,2018,4,19
332.22,336.51001,326.0,327.76998,327.76998,9158700,2018,4,20
329.14999,331.22,317.07998,318.69,318.69,8968000,2018,4,23
319.22,320.25,302.30999,307.01998,307.01998,13893200,2018,4,24
306.36999,309.98001,292.61999,305.76001,305.76001,14919700,2018,4,25
310.0,316.63,305.57998,313.98001,313.98001,9266700,2018,4,26
316.25,317.45001,306.5,311.76001,311.76001,7074400,2018,4,27
311.07,317.88,310.11999,312.45999,312.45999,6088800,2018,4,30
310.35998,313.48001,306.69,313.29998,313.29998,6036600,2018,5,1
311.64999,317.1,310.39999,313.35998,313.35998,5697100,2018,5,2
312.58999,312.58999,305.73001,311.69,311.69,6135800,2018,5,3
308.70999,320.98001,307.67001,320.08999,320.08999,8209500,2018,5,4
321.98999,329.01998,319.33999,326.26001,326.26001,7117800,2018,5,7
325.89999,327.35,323.04998,326.89001,326.89001,4735700,2018,5,8
328.79,331.95001,327.51001,330.29998,330.29998,5633400,2018,5,9
331.5,332.05999,327.33999,329.6,329.6,5302300,2018,5,10
329.64999,331.26001,324.86999,326.45999,326.45999,4589700,2018,5,11
327.25,330.5,327.04,328.52999,328.52999,4089800,2018,5,14
325.94,326.94,322.42999,326.13,326.13,4746100,2018,5,15
326.27999,329.72,325.14001,328.19,328.19,3671700,2018,5,16
327.52999,330.45001,323.17001,325.22,325.22,4935700,2018,5,17
324.89999,326.42001,322.79998,324.17999,324.17999,3577700,2018,5,18
327.10998,331.88,325.45001,331.82,331.82,6657300,2018,5,21
334.04998,336.63,331.14999,331.61999,331.61999,5964400,2018,5,22
329.04,345.0,328.08999,344.72,344.72,10049100,2018,5,23
344.33999,354.0,341.11999,349.29,349.29,14758600,2018,5,24
349.89999,354.35998,348.82998,351.29,351.29,7817400,2018,5,25
351.5,356.1,346.70999,349.73001,349.73001,9717900,2018,5,29
352.36999,354.0,349.26001,353.54,353.54,5685500,2018,5,30
353.79998,355.52999,350.20999,351.6,351.6,6921700,2018,5,31
353.88,359.98999,352.82,359.92999,359.92999,7112300,2018,6,1
362.67999,363.0,355.51001,361.80999,361.80999,7682000,2018,6,4
363.32,369.82998,361.41,365.79998,365.79998,8358000,2018,6,5
367.77999,369.67999,363.32998,367.45001,367.45001,7712300,2018,6,6
368.54,368.70001,357.79998,361.39999,361.39999,8278000,2018,6,7
358.05999,362.39001,356.25,360.57,360.57,5225700,2018,6,8
361.88,365.67001,360.91,361.45001,361.45001,4432400,2018,6,11
363.6,365.98001,362.0,363.82998,363.82998,4291000,2018,6,12
367.52999,384.25,364.10998,379.92999,379.92999,18222800,2018,6,13
384.26998,395.02999,383.25,392.86999,392.86999,14598300,2018,6,14
390.70999,398.85998,387.51001,391.98001,391.98001,13588100,2018,6,15
387.72,393.16,386.5,390.39999,390.39999,6824800,2018,6,18
389.5,405.29,388.5,404.98001,404.98001,16697100,2018,6,19
415.14999,419.47,409.6,416.76001,416.76001,16494600,2018,6,20
421.38,423.20999,406.36999,415.44,415.44,18389900,2018,6,21
419.98001,420.5,409.64999,411.08999,411.08999,10428600,2018,6,22
404.69,405.98999,378.75,384.48001,384.48001,22490900,2018,6,25
393.27999,404.77999,389.04998,399.39001,399.39001,15191200,2018,6,26
407.55999,411.58999,390.0,390.39001,390.39001,16541400,2018,6,27
395.0,396.89999,387.1,395.42001,395.42001,12219900,2018,6,28
399.19,401.32998,390.54998,391.42999,391.42999,9252500,2018,6,29
385.45001,398.38,380.0,398.17999,398.17999,8142500,2018,7,2
399.48999,399.98001,389.5,390.51998,390.51998,5280300,2018,7,3
393.79998,399.23999,390.85998,398.39001,398.39001,8448900,2018,7,5
397.45001,408.64999,395.51998,408.25,408.25,8629600,2018,7,6
415.95001,419.11999,411.1,418.97,418.97,11127500,2018,7,9
417.23999,419.44,413.07998,415.63,415.63,9382900,2018,7,10
411.33999,419.76998,410.6,418.64999,418.64999,9713900,2018,7,11
415.16,416.79,407.79998,413.5,413.5,12743300,2018,7,12
409.19,410.0,395.07998,395.79998,395.79998,15719000,2018,7,13
398.98001,403.35998,391.75,400.48001,400.48001,22960000,2018,7,16
346.95001,385.0,344.0,379.48001,379.48001,58410400,2018,7,17
381.23999,383.13,372.35998,375.13,375.13,21746300,2018,7,18
371.05999,375.75,363.0,364.23001,364.23001,16878700,2018,7,19
364.92001,370.5,360.14001,361.04998,361.04998,15096700,2018,7,20
359.14999,363.89999,353.6,362.66,362.66,11505200,2018,7,23
366.94,367.39999,354.55999,357.32,357.32,12851500,2018,7,24
357.57,363.27999,355.64999,362.86999,362.86999,8467800,2018,7,25
358.19,365.54,356.63,363.08999,363.08999,6993700,2018,7,26
366.85,367.0,351.64999,355.20999,355.20999,8949500,2018,7,27
351.92999,352.02999,334.01998,334.95999,334.95999,18260700,2018,7,30
331.51001,342.5,328.0,337.45001,337.45001,14085400,2018,7,31
335.86999,344.41,334.01998,338.38,338.38,7790500,2018,8,1
337.23001,345.0,334.70999,344.5,344.5,7131300,2018,8,2
347.75,347.85998,338.48001,343.08999,343.08999,8848400,2018,8,3
342.86999,351.98001,341.73999,350.92001,350.92001,8198100,2018,8,6
353.23001,357.30999,349.01001,351.82998,351.82998,7970900,2018,8,7
352.20999,352.29,346.60998,347.60998,347.60998,5394700,2018,8,8
347.95999,352.44,345.82,349.35998,349.35998,4820300,2018,8,9
346.91,349.1,344.42001,345.86999,345.86999,4328400,2018,8,10
339.89001,347.19,339.07,341.30999,341.30999,6888900,2018,8,13
342.08999,342.41,336.25,337.48999,337.48999,5805200,2018,8,14
334.02999,335.5,321.0,326.39999,326.39999,11784500,2018,8,15
329.89999,331.17001,321.20999,322.44,322.44,6689700,2018,8,16
319.01001,324.36999,312.95999,316.77999,316.77999,10407900,2018,8,17
314.64001,331.6,310.92999,327.73001,327.73001,13591100,2018,8,20
331.0,341.5,329.70001,338.01998,338.01998,14783200,2018,8,21
338.48999,346.20999,337.41,344.44,344.44,8930700,2018,8,22
348.10998,350.07998,337.64999,339.17001,339.17001,11336400,2018,8,23
346.0,359.14999,344.54,358.82,358.82,14729100,2018,8,24
367.14999,374.48999,360.0,364.57998,364.57998,17427300,2018,8,27
367.23001,369.98999,360.38,368.48999,368.48999,9222600,2018,8,28
367.20001,369.85998,362.91,368.04,368.04,8118700,2018,8,29
365.0,376.80999,363.54,370.98001,370.98001,10981000,2018,8,30
370.66,376.0,367.07998,367.67999,367.67999,7943400,2018,8,31
366.47,368.88,361.26001,363.6,363.6,7605200,2018,9,4
360.0,363.39001,335.82998,341.17999,341.17999,13092800,2018,9,5
347.44,356.0,341.98999,346.45999,346.45999,13050200,2018,9,6
342.20001,355.75,341.25,348.67999,348.67999,9105800,2018,9,7
352.26998,352.5,343.07998,348.41,348.41,5752200,2018,9,10
344.67001,356.14999,343.89999,355.92999,355.92999,6198100,2018,9,11
359.07998,370.42999,356.23999,369.95001,369.95001,10480800,2018,9,12
371.91,374.08999,366.83999,368.14999,368.14999,8366100,2018,9,13
368.54998,371.08999,363.45999,364.55999,364.55999,4756400,2018,9,14
364.22,367.32998,349.57,350.35,350.35,7071900,2018,9,17
353.67001,368.14999,351.55999,367.64999,367.64999,10414000,2018,9,18
373.95001,377.60998,359.17001,366.95999,366.95999,11876800,2018,9,19
370.26001,370.26001,363.17001,365.35998,365.35998,6768100,2018,9,20
366.58999,372.22,360.73999,361.19,361.19,11930600,2018,9,21
359.0,373.64001,354.32998,369.60998,369.60998,9322500,2018,9,24
370.23001,371.33999,364.48999,369.42999,369.42999,6799800,2018,9,25
373.58999,382.0,370.88,377.88,377.88,13799700,2018,9,26
379.86999,383.20001,376.0,380.70999,380.70999,7326200,2018,9,27
379.23999,380.79998,373.73001,374.13,374.13,7114900,2018,9,28
375.85,386.10998,375.58999,381.42999,381.42999,8376600,2018,10,1
384.38,386.79998,373.82998,377.14001,377.14001,8638700,2018,10,2
378.52999,380.92999,374.88,377.04998,377.04998,5798600,2018,10,3
375.88,375.92001,360.39999,363.64999,363.64999,9074400,2018,10,4
359.76998,363.5,343.0,351.35,351.35,13523000,2018,10,5
345.17999,352.95001,338.10998,349.1,349.1,12375500,2018,10,8
348.48001,358.72,347.08999,355.70999,355.70999,8755000,2018,10,9
353.51998,355.14999,325.39001,325.89001,325.89001,17183100,2018,10,10
324.94,334.20001,315.80999,321.1,321.1,16082100,2018,10,11
339.57,341.29998,328.89999,339.55999,339.55999,14870800,2018,10,12
337.63,339.20999,326.92999,333.13,333.13,11215000,2018,10,15
337.23999,347.95001,330.55999,346.39999,346.39999,20156400,2018,10,16
378.32998,380.0,356.5,364.70001,364.70001,32610900,2018,10,17
360.67001,362.20001,346.04998,346.70999,346.70999,18461000,2018,10,18
351.0,355.79998,332.20001,332.67001,332.67001,16717200,2018,10,19
333.1,335.79998,320.33999,329.54,329.54,17097200,2018,10,22
318.0,336.57998,316.76998,333.16,333.16,14907300,2018,10,23
332.27999,333.0,300.73001,301.82998,301.82998,19039300,2018,10,24
307.11999,319.94,305.25,312.86999,312.86999,13346900,2018,10,25
300.51001,313.98999,292.29998,299.82998,299.82998,19616000,2018,10,26
305.26001,307.89001,275.39999,284.83999,284.83999,21698800,2018,10,29
275.57,290.51998,271.20999,285.80999,285.80999,23685700,2018,10,30
297.76998,311.5,295.04998,301.77999,301.77999,20360300,2018,10,31
304.58999,318.45001,296.67001,317.38,317.38,15121500,2018,11,1
318.0,321.88,308.32998,309.1,309.1,13404600,2018,11,2
311.1,317.52999,303.73999,315.44,315.44,10283000,2018,11,5
314.76001,320.22,305.29998,310.83999,310.83999,9710400,2018,11,6
312.89999,328.55999,311.0,327.5,327.5,13328300,2018,11,7
328.0,332.04998,316.60998,317.92001,317.92001,11023900,2018,11,8
311.07,312.98001,298.01001,303.47,303.47,13480800,2018,11,9
300.0,302.48999,290.63,294.07,294.07,10924800,2018,11,12
295.0,303.54998,289.1,294.39999,294.39999,12232200,2018,11,13
300.39999,301.83999,278.29998,286.73001,286.73001,16853600,2018,11,14
285.51001,292.5,282.16,290.05999,290.05999,9967100,2018,11,15
287.14001,291.72,281.0,286.20999,286.20999,9099500,2018,11,16
283.79,285.08999,269.14999,270.6,270.6,12993800,2018,11,19
254.63,276.33999,250.0,266.98001,266.98001,16693800,2018,11,20
274.42001,275.33999,261.51001,262.13,262.13,11023000,2018,11,21
260.10998,265.5,256.83999,258.82,258.82,5245100,2018,11,23
260.54998,266.25,253.8,261.42999,261.42999,12498600,2018,11,26
259.23999,269.07998,256.14001,266.63,266.63,11149500,2018,11,27
